,Day,Major depressive disorder: (Israel),Anxiety: (Israel),Loneliness: (Israel),Sadness: (Israel),Panic attack: (Israel),Suicide: (Israel),Post-traumatic stress disorder: (Israel),Psychological trauma: (Israel),Bipolar disorder: (Israel),Psychologist: (Israel),Psychiatrist: (Israel),Clonazepam: (Israel),Escitalopram: (Israel),Antidepressant: (Israel),average_info_search_rate,average_help_search_rate,average_total_search_rate,multiplier,month,season,is_weekend,is_jewish_holiday,is_national_memorial_day,is_quarantine,is_after_oct_7
168,2023-12-16,0.0,46.771929824561404,25.649122807017545,52.80701754385965,30.17543859649123,45.26315789473684,0.0,28.666666666666668,0.0,58.8421052631579,24.140350877192983,0.0,27.157894736842106,0.0,25.48148148148148,22.028070175438597,24.24812030075188,1.5087719298245614,12,winter,True,False,False,False,True
169,2023-12-17,0.0,54.31578947368421,0.0,28.666666666666668,19.614035087719298,36.21052631578947,24.140350877192983,37.719298245614034,0.0,99.57894736842105,42.24561403508772,0.0,21.12280701754386,0.0,22.296296296296294,32.589473684210525,25.972431077694235,1.5087719298245614,12,winter,False,False,False,False,True
170,2023-12-18,0.0,67.89473684210526,0.0,19.614035087719298,0.0,30.17543859649123,0.0,36.21052631578947,42.24561403508772,90.52631578947368,45.26315789473684,22.63157894736842,22.63157894736842,0.0,21.79337231968811,36.210526315789465,26.942355889724315,1.5087719298245614,12,winter,False,False,False,False,True
171,2023-12-19,0.0,52.80701754385965,0.0,27.157894736842106,0.0,21.12280701754386,37.719298245614034,36.21052631578947,0.0,75.43859649122807,36.21052631578947,18.105263157894736,25.649122807017545,0.0,19.446393762183234,31.080701754385963,23.601503759398497,1.5087719298245614,12,winter,False,False,False,False,True
172,2023-12-20,0.0,64.87719298245614,0.0,34.70175438596491,0.0,28.666666666666668,0.0,28.666666666666668,0.0,70.91228070175438,31.68421052631579,0.0,27.157894736842106,0.0,17.434697855750485,25.950877192982453,20.476190476190474,1.5087719298245614,12,winter,False,False,False,False,True
173,2023-12-21,0.0,48.280701754385966,0.0,22.63157894736842,0.0,43.75438596491228,28.666666666666668,49.78947368421053,0.0,63.36842105263158,34.70175438596491,0.0,18.105263157894736,0.0,21.458089668615983,23.235087719298246,22.092731829573932,1.5087719298245614,12,winter,False,False,False,False,True
174,2023-12-22,0.0,52.80701754385965,0.0,30.17543859649123,0.0,27.157894736842106,25.649122807017545,25.649122807017545,0.0,42.24561403508772,22.63157894736842,0.0,27.157894736842106,0.0,17.937621832358673,18.40701754385965,18.105263157894736,1.5087719298245614,12,winter,True,False,False,False,True
175,2023-12-23,0.0,51.29824561403509,0.0,27.157894736842106,0.0,31.68421052631579,45.26315789473684,37.719298245614034,27.157894736842106,73.9298245614035,25.649122807017545,0.0,0.0,0.0,24.475633528265107,19.91578947368421,22.847117794486216,1.5087719298245614,12,winter,True,False,False,False,True
176,2023-12-24,0.0,69.40350877192982,0.0,0.0,0.0,49.78947368421053,0.0,28.666666666666668,0.0,66.3859649122807,43.75438596491228,0.0,21.12280701754386,0.0,16.42884990253411,26.25263157894737,19.93734335839599,1.5087719298245614,12,winter,False,False,False,False,True
177,2023-12-25,0.0,61.85964912280702,0.0,31.68421052631579,0.0,33.19298245614035,27.157894736842106,42.24561403508772,0.0,69.40350877192982,37.719298245614034,16.596491228070175,18.105263157894736,0.0,21.79337231968811,28.364912280701752,24.140350877192983,1.5087719298245614,12,winter,False,False,False,False,True
178,2023-12-26,0.0,78.45614035087719,0.0,30.17543859649123,0.0,25.649122807017545,28.666666666666668,33.19298245614035,25.649122807017545,81.47368421052632,36.21052631578947,0.0,21.12280701754386,0.0,24.64327485380117,27.761403508771927,25.756892230576437,1.5087719298245614,12,winter,False,False,False,False,True
179,2023-12-27,0.0,79.96491228070175,0.0,28.666666666666668,0.0,0.0,42.24561403508772,42.24561403508772,21.12280701754386,82.98245614035088,54.31578947368421,0.0,0.0,0.0,23.80506822612086,27.45964912280702,25.110275689223055,1.5087719298245614,12,winter,False,False,False,False,True
180,2023-12-28,0.0,51.29824561403509,0.0,40.73684210526316,0.0,33.19298245614035,33.19298245614035,36.21052631578947,0.0,84.49122807017544,30.17543859649123,0.0,25.649122807017545,0.0,21.62573099415205,28.063157894736843,23.92481203007519,1.5087719298245614,12,winter,False,False,False,False,True
181,2023-12-29,0.0,57.333333333333336,0.0,52.80701754385965,0.0,28.666666666666668,0.0,46.771929824561404,0.0,45.26315789473684,34.70175438596491,0.0,27.157894736842106,0.0,20.619883040935672,21.424561403508772,20.90726817042606,1.5087719298245614,12,winter,True,False,False,False,True
182,2023-12-30,0.0,67.89473684210526,0.0,36.21052631578947,31.68421052631579,0.0,28.666666666666668,43.75438596491228,0.0,84.49122807017544,22.63157894736842,0.0,25.649122807017545,0.0,23.134502923976605,26.554385964912278,24.355889724310774,1.5087719298245614,12,winter,True,False,False,False,True
183,2023-12-31,0.0,48.280701754385966,0.0,36.21052631578947,0.0,34.70175438596491,33.19298245614035,21.12280701754386,24.140350877192983,76.94736842105263,39.228070175438596,0.0,0.0,0.0,21.961013645224174,23.235087719298246,22.416040100250626,1.5087719298245614,12,winter,False,False,False,False,True
0,2024-01-01,0.0,39.0,0.0,13.220338983050848,0.0,22.474576271186443,11.237288135593221,15.864406779661017,0.0,44.949152542372886,29.084745762711865,0.0,13.881355932203391,0.0,11.310734463276836,17.583050847457628,13.55084745762712,0.6610169491525424,1,winter,False,False,False,False,True
1,2024-01-02,0.0,46.271186440677965,0.0,26.440677966101696,0.0,9.915254237288135,13.220338983050848,16.52542372881356,0.0,41.64406779661017,13.881355932203391,0.0,9.915254237288135,0.0,12.48587570621469,13.08813559322034,12.700968523002425,0.6610169491525424,1,winter,False,False,False,False,True
2,2024-01-03,0.0,37.67796610169491,0.0,15.203389830508474,0.0,13.881355932203391,13.220338983050848,15.203389830508474,0.0,42.96610169491525,26.440677966101696,0.0,0.0,0.0,10.576271186440678,13.881355932203387,11.756658595641648,0.6610169491525424,1,winter,False,False,False,False,True
3,2024-01-04,0.0,37.67796610169491,0.0,17.186440677966104,0.0,11.237288135593221,9.915254237288135,12.559322033898304,11.898305084745763,42.96610169491525,26.440677966101696,15.203389830508474,0.0,0.0,11.163841807909606,16.92203389830508,13.22033898305085,0.6610169491525424,1,winter,False,False,False,False,True
4,2024-01-05,0.0,39.0,0.0,27.10169491525424,0.0,11.898305084745763,15.864406779661017,11.237288135593221,0.0,28.423728813559322,17.186440677966104,15.864406779661017,18.508474576271187,0.0,11.677966101694913,15.996610169491527,13.22033898305085,0.6610169491525424,1,winter,True,False,False,False,True
5,2024-01-06,0.0,48.91525423728814,0.0,27.762711864406782,0.0,37.016949152542374,11.237288135593221,16.52542372881356,0.0,35.69491525423729,0.0,0.0,0.0,0.0,15.717514124293785,7.138983050847457,12.653753026634382,0.6610169491525424,1,winter,True,False,False,False,True
6,2024-01-07,0.0,37.67796610169491,0.0,16.52542372881356,0.0,13.220338983050848,17.186440677966104,20.491525423728813,0.0,56.847457627118644,23.796610169491526,0.0,10.576271186440678,0.0,11.677966101694915,18.24406779661017,14.023002421307504,0.6610169491525424,1,winter,False,False,False,False,True
7,2024-01-08,0.0,37.016949152542374,0.0,15.203389830508474,0.0,9.915254237288135,0.0,16.52542372881356,0.0,59.49152542372882,23.796610169491526,0.0,20.491525423728813,0.0,8.740112994350284,20.755932203389833,13.031476997578693,0.6610169491525424,1,winter,False,False,False,False,True
8,2024-01-09,0.0,35.69491525423729,17.186440677966104,13.220338983050848,19.16949152542373,12.559322033898304,11.237288135593221,17.847457627118644,0.0,33.05084745762712,13.881355932203391,0.0,21.8135593220339,0.0,14.101694915254237,13.749152542372883,13.97578692493947,0.6610169491525424,1,winter,False,False,False,False,True
9,2024-01-10,0.0,42.30508474576271,0.0,19.16949152542373,0.0,13.881355932203391,15.864406779661017,14.542372881355933,0.0,46.271186440677965,25.779661016949152,0.0,15.864406779661017,0.0,11.751412429378531,17.583050847457628,13.83414043583535,0.6610169491525424,1,winter,False,False,False,False,True
10,2024-01-11,0.0,35.69491525423729,15.203389830508474,24.45762711864407,0.0,13.220338983050848,0.0,16.52542372881356,0.0,50.898305084745765,22.474576271186443,0.0,11.237288135593221,0.0,11.677966101694915,16.922033898305084,13.550847457627118,0.6610169491525424,1,winter,False,False,False,False,True
11,2024-01-12,0.0,21.152542372881356,0.0,20.491525423728813,0.0,20.491525423728813,0.0,13.220338983050848,0.0,33.71186440677966,14.542372881355933,0.0,0.0,0.0,8.372881355932204,9.650847457627119,8.829297820823244,0.6610169491525424,1,winter,True,False,False,False,True
12,2024-01-13,0.0,46.271186440677965,0.0,0.0,0.0,15.864406779661017,0.0,17.186440677966104,0.0,41.64406779661017,17.847457627118644,0.0,13.881355932203391,0.0,8.813559322033898,14.674576271186442,10.90677966101695,0.6610169491525424,1,winter,True,False,False,False,True
13,2024-01-14,0.0,39.0,0.0,13.220338983050848,0.0,15.864406779661017,11.898305084745763,18.508474576271187,0.0,54.86440677966102,31.06779661016949,0.0,17.186440677966104,0.0,10.943502824858756,20.62372881355932,14.400726392251816,0.6610169491525424,1,winter,False,False,False,False,True
14,2024-01-15,0.0,35.03389830508475,0.0,0.0,0.0,13.220338983050848,17.847457627118644,21.152542372881356,11.237288135593221,44.28813559322034,29.084745762711865,0.0,15.864406779661017,0.0,10.943502824858758,17.847457627118644,13.409200968523,0.6610169491525424,1,winter,False,False,False,False,True
15,2024-01-16,0.0,48.25423728813559,0.0,18.508474576271187,0.0,8.593220338983052,9.254237288135593,17.847457627118644,0.0,48.25423728813559,29.084745762711865,0.0,0.0,0.0,11.384180790960453,15.467796610169492,12.842615012106538,0.6610169491525424,1,winter,False,False,False,False,True
16,2024-01-17,0.0,35.69491525423729,0.0,24.45762711864407,0.0,19.16949152542373,11.898305084745763,0.0,8.593220338983052,47.59322033898305,28.423728813559322,0.0,0.0,0.0,11.090395480225986,15.203389830508474,12.559322033898306,0.6610169491525424,1,winter,False,False,False,False,True
17,2024-01-18,0.0,30.406779661016948,0.0,15.864406779661017,0.0,9.915254237288135,17.186440677966104,16.52542372881356,0.0,38.33898305084746,20.491525423728813,0.0,0.0,0.0,9.988700564971753,11.766101694915255,10.623486682808718,0.6610169491525424,1,winter,False,False,False,False,True
18,2024-01-19,0.0,33.05084745762712,0.0,23.135593220338983,0.0,0.0,0.0,0.0,11.898305084745763,24.45762711864407,0.0,0.0,13.881355932203391,0.0,7.564971751412429,7.667796610169492,7.601694915254237,0.6610169491525424,1,winter,True,False,False,False,True
19,2024-01-20,0.0,50.898305084745765,0.0,22.474576271186443,0.0,14.542372881355933,15.203389830508474,0.0,0.0,41.64406779661017,15.203389830508474,0.0,0.0,13.220338983050848,11.457627118644067,14.013559322033899,12.370460048426152,0.6610169491525424,1,winter,True,False,False,False,True
20,2024-01-21,13.881355932203391,43.6271186440678,0.0,18.508474576271187,0.0,12.559322033898304,0.0,20.491525423728813,0.0,42.96610169491525,29.74576271186441,0.0,15.864406779661017,0.0,12.118644067796613,17.715254237288132,14.117433414043585,0.6610169491525424,1,winter,False,False,False,False,True
21,2024-01-22,0.0,38.33898305084746,0.0,19.16949152542373,0.0,10.576271186440678,15.864406779661017,19.16949152542373,0.0,50.23728813559322,26.440677966101696,9.915254237288135,0.0,0.0,11.457627118644066,17.318644067796612,13.550847457627118,0.6610169491525424,1,winter,False,False,False,False,True
22,2024-01-23,0.0,35.69491525423729,0.0,40.32203389830509,0.0,17.847457627118644,15.864406779661017,11.898305084745763,0.0,35.69491525423729,23.796610169491526,0.0,0.0,0.0,13.514124293785308,11.898305084745763,12.937046004842612,0.6610169491525424,1,winter,False,False,False,False,True
23,2024-01-24,0.0,37.016949152542374,0.0,24.45762711864407,0.0,11.898305084745763,11.898305084745763,13.881355932203391,0.0,46.93220338983051,21.8135593220339,0.0,0.0,0.0,11.016949152542374,13.749152542372883,11.99273607748184,0.6610169491525424,1,winter,False,False,False,False,True
24,2024-01-25,0.0,39.0,0.0,18.508474576271187,0.0,15.203389830508474,11.898305084745763,14.542372881355933,11.237288135593221,42.96610169491525,28.423728813559322,0.0,15.864406779661017,0.0,12.26553672316384,17.450847457627116,14.117433414043584,0.6610169491525424,1,winter,False,False,False,False,True
25,2024-01-26,0.0,31.728813559322035,0.0,31.728813559322035,0.0,0.0,0.0,15.864406779661017,0.0,44.28813559322034,14.542372881355933,0.0,0.0,0.0,8.813559322033898,11.766101694915253,9.868038740920097,0.6610169491525424,1,winter,True,False,False,False,True
26,2024-01-27,0.0,35.03389830508475,0.0,27.762711864406782,0.0,25.11864406779661,15.864406779661017,17.186440677966104,0.0,41.64406779661017,0.0,0.0,0.0,13.881355932203391,13.440677966101696,11.105084745762714,12.606537530266346,0.6610169491525424,1,winter,True,False,False,False,True
27,2024-01-28,0.0,35.69491525423729,0.0,0.0,16.52542372881356,16.52542372881356,16.52542372881356,14.542372881355933,0.0,52.22033898305085,25.11864406779661,0.0,10.576271186440678,0.0,11.09039548022599,17.583050847457628,13.409200968523006,0.6610169491525424,1,winter,False,False,False,False,True
28,2024-01-29,0.0,29.084745762711865,0.0,0.0,0.0,11.898305084745763,0.0,9.915254237288135,10.576271186440678,50.898305084745765,21.152542372881356,0.0,21.8135593220339,0.0,6.830508474576271,18.772881355932206,11.095641646489105,0.6610169491525424,1,winter,False,False,False,False,True
29,2024-01-30,0.0,36.355932203389834,0.0,22.474576271186443,0.0,13.881355932203391,13.881355932203391,0.0,0.0,44.28813559322034,25.11864406779661,13.881355932203391,0.0,0.0,9.621468926553673,16.657627118644065,12.134382566585957,0.6610169491525424,1,winter,False,False,False,False,True
30,2024-01-31,0.0,30.406779661016948,0.0,0.0,0.0,0.0,0.0,11.237288135593221,0.0,46.93220338983051,19.16949152542373,0.0,12.559322033898304,0.0,4.627118644067797,15.732203389830511,8.59322033898305,0.6610169491525424,1,winter,False,False,False,False,True
31,2024-02-01,0.0,22.474576271186443,0.0,27.10169491525424,0.0,12.559322033898304,11.898305084745763,15.203389830508474,0.0,42.96610169491525,19.16949152542373,0.0,13.881355932203391,0.0,9.915254237288135,15.203389830508474,11.803874092009684,0.6610169491525424,2,winter,False,False,False,False,True
32,2024-02-02,0.0,27.10169491525424,0.0,0.0,0.0,0.0,0.0,13.881355932203391,0.0,30.406779661016948,0.0,0.0,0.0,0.0,4.553672316384182,6.081355932203389,5.0992736077481835,0.6610169491525424,2,winter,True,False,False,False,True
33,2024-02-03,0.0,34.37288135593221,0.0,0.0,18.508474576271187,0.0,0.0,0.0,0.0,37.016949152542374,17.186440677966104,0.0,17.186440677966104,0.0,5.875706214689266,14.277966101694915,8.876513317191284,0.6610169491525424,2,winter,True,False,False,False,True
34,2024-02-04,0.0,30.406779661016948,0.0,17.847457627118644,0.0,9.254237288135593,11.898305084745763,19.16949152542373,0.0,52.88135593220339,24.45762711864407,0.0,14.542372881355933,0.0,9.841807909604519,18.37627118644068,12.889830508474574,0.6610169491525424,2,winter,False,False,False,False,True
35,2024-02-05,0.0,45.610169491525426,0.0,17.847457627118644,0.0,16.52542372881356,14.542372881355933,15.864406779661017,0.0,42.30508474576271,24.45762711864407,0.0,13.220338983050848,0.0,12.26553672316384,15.996610169491527,13.598062953995157,0.6610169491525424,2,winter,False,False,False,False,True
36,2024-02-06,0.0,25.779661016949152,0.0,28.423728813559322,0.0,9.915254237288135,10.576271186440678,13.220338983050848,0.0,55.525423728813564,24.45762711864407,0.0,14.542372881355933,0.0,9.768361581920905,18.905084745762714,13.031476997578693,0.6610169491525424,2,winter,False,False,False,False,True
37,2024-02-07,0.0,37.67796610169491,0.0,23.135593220338983,0.0,10.576271186440678,0.0,12.559322033898304,0.0,58.16949152542373,23.796610169491526,0.0,0.0,0.0,9.327683615819208,16.39322033898305,11.851089588377722,0.6610169491525424,2,winter,False,False,False,False,True
38,2024-02-08,0.0,24.45762711864407,0.0,16.52542372881356,0.0,20.491525423728813,0.0,18.508474576271187,0.0,48.25423728813559,25.779661016949152,12.559322033898304,13.881355932203391,0.0,8.887005649717516,20.09491525423729,12.889830508474574,0.6610169491525424,2,winter,False,False,False,False,True
39,2024-02-09,0.0,29.74576271186441,0.0,23.135593220338983,0.0,13.220338983050848,0.0,21.152542372881356,0.0,50.898305084745765,15.864406779661017,0.0,23.135593220338983,0.0,9.694915254237289,17.979661016949155,12.653753026634382,0.6610169491525424,2,winter,True,False,False,False,True
40,2024-02-10,0.0,25.779661016949152,0.0,24.45762711864407,0.0,15.203389830508474,0.0,12.559322033898304,13.220338983050848,47.59322033898305,0.0,0.0,0.0,0.0,10.135593220338983,9.518644067796611,9.915254237288137,0.6610169491525424,2,winter,True,False,False,False,True
41,2024-02-11,0.0,48.25423728813559,0.0,15.203389830508474,0.0,13.881355932203391,14.542372881355933,20.491525423728813,0.0,50.23728813559322,20.491525423728813,0.0,0.0,0.0,12.48587570621469,14.145762711864407,13.07869249394673,0.6610169491525424,2,winter,False,False,False,False,True
42,2024-02-12,0.0,44.949152542372886,0.0,24.45762711864407,0.0,12.559322033898304,15.864406779661017,18.508474576271187,0.0,46.93220338983051,18.508474576271187,0.0,13.881355932203391,0.0,12.926553672316384,15.864406779661019,13.975786924939468,0.6610169491525424,2,winter,False,False,False,False,True
43,2024-02-13,0.0,54.20338983050848,0.0,21.152542372881356,0.0,0.0,10.576271186440678,19.16949152542373,0.0,52.88135593220339,21.8135593220339,0.0,0.0,0.0,11.677966101694917,14.938983050847458,12.84261501210654,0.6610169491525424,2,winter,False,False,False,False,True
44,2024-02-14,0.0,40.983050847457626,0.0,20.491525423728813,0.0,0.0,12.559322033898304,9.254237288135593,0.0,48.25423728813559,21.8135593220339,0.0,0.0,0.0,9.254237288135592,14.013559322033899,10.95399515738499,0.6610169491525424,2,winter,False,False,False,False,True
45,2024-02-15,0.0,39.66101694915254,0.0,22.474576271186443,0.0,0.0,13.881355932203391,17.186440677966104,0.0,44.949152542372886,16.52542372881356,0.0,0.0,0.0,10.35593220338983,12.29491525423729,11.048426150121065,0.6610169491525424,2,winter,False,False,False,False,True
46,2024-02-16,0.0,32.389830508474574,0.0,29.084745762711865,0.0,20.491525423728813,12.559322033898304,0.0,12.559322033898304,35.03389830508475,16.52542372881356,27.10169491525424,0.0,0.0,11.898305084745763,15.732203389830511,13.267554479418886,0.6610169491525424,2,winter,True,False,False,False,True
47,2024-02-17,0.0,37.67796610169491,0.0,0.0,0.0,0.0,0.0,15.203389830508474,0.0,35.69491525423729,18.508474576271187,0.0,0.0,0.0,5.875706214689266,10.840677966101694,7.648910411622276,0.6610169491525424,2,winter,True,False,False,False,True
48,2024-02-18,0.0,44.949152542372886,0.0,21.152542372881356,0.0,10.576271186440678,0.0,17.186440677966104,0.0,44.949152542372886,23.796610169491526,0.0,18.508474576271187,0.0,10.429378531073446,17.45084745762712,12.937046004842616,0.6610169491525424,2,winter,False,False,False,False,True
49,2024-02-19,0.0,40.983050847457626,0.0,19.83050847457627,0.0,15.864406779661017,11.237288135593221,13.220338983050848,0.0,45.610169491525426,28.423728813559322,0.0,11.898305084745763,0.0,11.237288135593221,17.1864406779661,13.361985472154965,0.6610169491525424,2,winter,False,False,False,False,True
50,2024-02-20,0.0,37.67796610169491,0.0,19.16949152542373,0.0,12.559322033898304,0.0,11.898305084745763,0.0,40.32203389830509,25.11864406779661,0.0,16.52542372881356,0.0,9.033898305084744,16.393220338983053,11.66222760290557,0.6610169491525424,2,winter,False,False,False,False,True
51,2024-02-21,0.0,39.66101694915254,0.0,15.864406779661017,0.0,0.0,13.220338983050848,16.52542372881356,0.0,63.45762711864407,30.406779661016948,0.0,0.0,0.0,9.474576271186441,18.772881355932203,12.795399515738497,0.6610169491525424,2,winter,False,False,False,False,True
52,2024-02-22,0.0,46.271186440677965,0.0,18.508474576271187,0.0,13.881355932203391,10.576271186440678,11.898305084745763,0.0,53.54237288135593,14.542372881355933,13.881355932203391,0.0,0.0,11.23728813559322,16.39322033898305,13.078692493946729,0.6610169491525424,2,winter,False,False,False,False,True
53,2024-02-23,0.0,51.559322033898304,0.0,25.779661016949152,0.0,14.542372881355933,0.0,19.16949152542373,0.0,33.05084745762712,0.0,0.0,0.0,0.0,12.338983050847459,6.610169491525424,10.292978208232446,0.6610169491525424,2,winter,True,False,False,False,True
54,2024-02-24,0.0,44.28813559322034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.96610169491525,0.0,0.0,13.881355932203391,0.0,4.9209039548022595,11.36949152542373,7.223970944309927,0.6610169491525424,2,winter,True,False,False,False,True
55,2024-02-25,0.0,28.423728813559322,0.0,25.779661016949152,0.0,13.881355932203391,13.881355932203391,17.847457627118644,13.881355932203391,48.91525423728814,24.45762711864407,0.0,13.220338983050848,0.0,12.63276836158192,17.318644067796612,14.306295399515738,0.6610169491525424,2,winter,False,False,False,False,True
56,2024-02-26,0.0,40.983050847457626,0.0,25.779661016949152,0.0,15.203389830508474,12.559322033898304,12.559322033898304,0.0,38.33898305084746,32.389830508474574,0.0,0.0,0.0,11.898305084745763,14.145762711864407,12.70096852300242,0.6610169491525424,2,winter,False,False,False,False,True
57,2024-02-27,0.0,31.728813559322035,0.0,19.16949152542373,0.0,0.0,0.0,15.203389830508474,0.0,39.0,13.881355932203391,12.559322033898304,14.542372881355933,0.0,7.344632768361582,15.996610169491527,10.434624697336561,0.6610169491525424,2,winter,False,False,False,False,True
58,2024-02-28,0.0,37.016949152542374,0.0,15.203389830508474,0.0,13.881355932203391,0.0,11.898305084745763,0.0,39.0,21.152542372881356,0.0,0.0,0.0,8.666666666666666,12.030508474576271,9.868038740920097,0.6610169491525424,2,winter,False,False,False,False,True
59,2024-02-29,0.0,29.74576271186441,0.0,22.474576271186443,0.0,16.52542372881356,11.237288135593221,15.203389830508474,0.0,55.525423728813564,21.8135593220339,0.0,0.0,0.0,10.576271186440678,15.467796610169492,12.323244552058114,0.6610169491525424,2,winter,False,False,False,False,True
60,2024-03-01,0.0,33.05084745762712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.67796610169491,0.0,0.0,15.203389830508474,0.0,3.672316384180791,10.576271186440678,6.138014527845036,0.6610169491525424,3,spring,True,False,False,False,True
61,2024-03-02,0.0,44.949152542372886,0.0,18.508474576271187,0.0,0.0,0.0,0.0,0.0,34.37288135593221,14.542372881355933,0.0,0.0,0.0,7.0508474576271185,9.783050847457627,8.026634382566586,0.6610169491525424,3,spring,True,False,False,False,True
62,2024-03-03,13.881355932203391,54.20338983050848,0.0,27.10169491525424,0.0,11.898305084745763,11.237288135593221,14.542372881355933,0.0,60.152542372881356,31.728813559322035,0.0,13.220338983050848,0.0,14.762711864406779,21.02033898305085,16.99757869249395,0.6610169491525424,3,spring,False,False,False,False,True
63,2024-03-04,0.0,35.03389830508475,0.0,31.06779661016949,0.0,13.220338983050848,0.0,20.491525423728813,12.559322033898304,57.50847457627119,26.440677966101696,0.0,0.0,0.0,12.48587570621469,16.789830508474576,14.023002421307508,0.6610169491525424,3,spring,False,False,False,False,True
64,2024-03-05,0.0,30.406779661016948,0.0,0.0,0.0,17.186440677966104,0.0,10.576271186440678,0.0,60.152542372881356,19.16949152542373,0.0,0.0,0.0,6.463276836158192,15.864406779661016,9.820823244552058,0.6610169491525424,3,spring,False,False,False,False,True
65,2024-03-06,0.0,47.59322033898305,0.0,16.52542372881356,0.0,13.220338983050848,13.881355932203391,15.203389830508474,0.0,40.983050847457626,30.406779661016948,0.0,13.220338983050848,0.0,11.824858757062147,16.922033898305084,13.645278450363195,0.6610169491525424,3,spring,False,False,False,False,True
66,2024-03-07,0.0,46.271186440677965,0.0,0.0,0.0,11.237288135593221,10.576271186440678,17.186440677966104,0.0,50.898305084745765,23.796610169491526,0.0,16.52542372881356,0.0,9.474576271186441,18.24406779661017,12.606537530266342,0.6610169491525424,3,spring,False,False,False,False,True
67,2024-03-08,0.0,48.25423728813559,0.0,21.8135593220339,0.0,20.491525423728813,0.0,19.16949152542373,0.0,23.135593220338983,20.491525423728813,0.0,19.83050847457627,0.0,12.192090395480228,12.691525423728812,12.370460048426152,0.6610169491525424,3,spring,True,False,False,False,True
68,2024-03-09,0.0,55.525423728813564,0.0,0.0,22.474576271186443,31.728813559322035,0.0,0.0,0.0,29.74576271186441,23.135593220338983,0.0,0.0,0.0,12.192090395480227,10.576271186440678,11.615012106537531,0.6610169491525424,3,spring,True,False,False,False,True
69,2024-03-10,0.0,37.67796610169491,0.0,17.847457627118644,0.0,21.152542372881356,0.0,17.847457627118644,9.254237288135593,54.86440677966102,23.796610169491526,0.0,17.186440677966104,0.0,11.531073446327685,19.16949152542373,14.259079903147702,0.6610169491525424,3,spring,False,False,False,False,True
70,2024-03-11,0.0,39.0,0.0,18.508474576271187,0.0,11.237288135593221,14.542372881355933,13.881355932203391,11.898305084745763,27.762711864406782,33.05084745762712,0.0,13.881355932203391,0.0,12.118644067796609,14.938983050847458,13.125907990314772,0.6610169491525424,3,spring,False,False,False,False,True
71,2024-03-12,0.0,36.355932203389834,0.0,19.16949152542373,13.881355932203391,19.16949152542373,0.0,18.508474576271187,15.203389830508474,41.64406779661017,21.152542372881356,0.0,13.220338983050848,0.0,13.587570621468927,15.203389830508476,14.164648910411625,0.6610169491525424,3,spring,False,False,False,False,True
72,2024-03-13,0.0,31.06779661016949,0.0,21.8135593220339,0.0,17.186440677966104,13.881355932203391,13.881355932203391,0.0,44.949152542372886,33.05084745762712,0.0,15.203389830508474,0.0,10.870056497175142,18.640677966101695,13.645278450363197,0.6610169491525424,3,spring,False,False,False,False,True
73,2024-03-14,0.0,37.016949152542374,0.0,22.474576271186443,0.0,9.915254237288135,13.220338983050848,17.847457627118644,0.0,42.96610169491525,0.0,0.0,0.0,0.0,11.163841807909606,8.59322033898305,10.245762711864407,0.6610169491525424,3,spring,False,False,False,False,True
74,2024-03-15,0.0,28.423728813559322,0.0,20.491525423728813,0.0,17.186440677966104,19.83050847457627,15.864406779661017,0.0,34.37288135593221,19.16949152542373,15.864406779661017,13.881355932203391,0.0,11.310734463276836,16.65762711864407,13.220338983050848,0.6610169491525424,3,spring,True,False,False,False,True
75,2024-03-16,0.0,42.30508474576271,0.0,21.152542372881356,0.0,17.186440677966104,0.0,17.847457627118644,0.0,48.25423728813559,0.0,0.0,22.474576271186443,0.0,10.943502824858758,14.145762711864407,12.087167070217918,0.6610169491525424,3,spring,True,False,False,False,True
76,2024-03-17,0.0,42.30508474576271,0.0,20.491525423728813,0.0,0.0,10.576271186440678,16.52542372881356,0.0,33.05084745762712,22.474576271186443,0.0,10.576271186440678,0.0,9.988700564971753,13.220338983050848,11.142857142857142,0.6610169491525424,3,spring,False,False,False,False,True
77,2024-03-18,0.0,42.96610169491525,0.0,20.491525423728813,0.0,9.254237288135593,16.52542372881356,13.881355932203391,0.0,56.847457627118644,31.06779661016949,0.0,0.0,0.0,11.45762711864407,17.583050847457628,13.645278450363197,0.6610169491525424,3,spring,False,False,False,False,True
78,2024-03-19,0.0,31.06779661016949,0.0,17.847457627118644,0.0,19.83050847457627,11.898305084745763,11.898305084745763,0.0,48.91525423728814,27.762711864406782,0.0,13.220338983050848,0.0,10.282485875706215,17.979661016949155,13.031476997578693,0.6610169491525424,3,spring,False,False,False,False,True
79,2024-03-20,0.0,38.33898305084746,0.0,30.406779661016948,0.0,17.186440677966104,18.508474576271187,10.576271186440678,9.915254237288135,62.13559322033898,21.152542372881356,0.0,0.0,0.0,13.881355932203391,16.65762711864407,14.872881355932204,0.6610169491525424,3,spring,False,False,False,False,True
80,2024-03-21,0.0,37.67796610169491,0.0,23.135593220338983,0.0,16.52542372881356,10.576271186440678,17.186440677966104,9.915254237288135,33.71186440677966,12.559322033898304,0.0,0.0,0.0,12.779661016949154,9.254237288135593,11.520581113801454,0.6610169491525424,3,spring,False,False,False,False,True
